"name","marathon","year","date","time","time_minutes","vaporfly","sex"
"JONATHAN VARELA-OBANDO","LA Marathon",2015,"2015-03-15","2:23:23",143.383333333333,FALSE,"male"
"MATTHEW WILLIAMS","LA Marathon",2015,"2015-03-15","2:23:43",143.716666666667,FALSE,"male"
"RAMIRO GUILLEN","LA Marathon",2015,"2015-03-15","2:25:33",145.55,FALSE,"male"
"SCOTT BAUHS","LA Marathon",2015,"2015-03-15","2:32:35",152.583333333333,FALSE,"male"
"WELDON KIRUI","LA Marathon",2016,"2016-02-14","2:13:06",133.1,FALSE,"male"
"WILLY KOITILE","LA Marathon",2016,"2016-02-14","2:13:24",133.4,FALSE,"male"
"DANIEL KIPROP LIMO","LA Marathon",2016,"2016-02-14","2:13:52",133.866666666667,FALSE,"male"
"JACOB CHEMTAI","LA Marathon",2016,"2016-02-14","2:14:21",134.35,FALSE,"male"
"ALEX CHESAKIT","LA Marathon",2016,"2016-02-14","2:14:25",134.416666666667,FALSE,"male"
"IHOR RUSS","LA Marathon",2016,"2016-02-14","2:16:42",136.7,FALSE,"male"
"JOSE MADERA","LA Marathon",2016,"2016-02-14","2:17:26",137.433333333333,FALSE,"male"
"KARIM EL MABCHOUR","LA Marathon",2016,"2016-02-14","2:17:58",137.966666666667,FALSE,"male"
"JOVANNY GODINEZ RODRIGUEZ","LA Marathon",2016,"2016-02-14","2:18:53",138.883333333333,FALSE,"male"
"DANIEL KIPRUGUT","LA Marathon",2016,"2016-02-14","2:20:40",140.666666666667,FALSE,"male"
"CALUM NEFF","LA Marathon",2016,"2016-02-14","2:27:45",147.75,FALSE,"male"
"ELISHA BARNO","LA Marathon",2017,"2017-03-19","2:11:52",131.866666666667,FALSE,"male"
"DANIEL KIPROP LIMO","LA Marathon",2017,"2017-03-19","2:12:16",132.266666666667,FALSE,"male"
"WILLY KOITILE","LA Marathon",2017,"2017-03-19","2:12:47",132.783333333333,FALSE,"male"
"WELDON KIRUI","LA Marathon",2017,"2017-03-19","2:13:24",133.4,FALSE,"male"
"WILY CANCHANYA","LA Marathon",2017,"2017-03-19","2:14:53",134.883333333333,FALSE,"male"
"JOSE MADERA","LA Marathon",2017,"2017-03-19","2:25:58",145.966666666667,FALSE,"male"
"WELDON KIRUI","LA Marathon",2018,"2018-03-18","2:11:47",131.783333333333,FALSE,"male"
"ELISHA BARNO","LA Marathon",2018,"2018-03-18","2:12:47",132.783333333333,FALSE,"male"
"IHOR RUSS","LA Marathon",2018,"2018-03-18","2:15:51",135.85,TRUE,"male"
"DANIEL KIPROP LIMO","LA Marathon",2018,"2018-03-18","2:17:03",137.05,FALSE,"male"
"ELISHA BARNO","LA Marathon",2019,"2019-03-24","2:11:47",131.783333333333,FALSE,"male"
"JUAN LUIS BARRIOS","LA Marathon",2019,"2019-03-24","2:12:01",132.016666666667,TRUE,"male"
"WELDON KIRUI","LA Marathon",2019,"2019-03-24","2:13:25",133.416666666667,FALSE,"male"
"JAPHET KIPKOECH","LA Marathon",2019,"2019-03-24","2:25:02",145.033333333333,NA,"male"
"RYAN MCGUIRE","Lakefront Marathon",2017,"2017-10-01","3:59:03",239.05,NA,"male"
"SAMUEL KOSGEI","Marine Corps Marathon",2016,"2016-10-30","2:23:53",143.883333333333,FALSE,"male"
"MICHAEL WARDIAN","Marine Corps Marathon",2016,"2016-10-30","2:34:29",154.483333333333,FALSE,"male"
"KIERAN O'CONNOR","Marine Corps Marathon",2017,"2017-10-22","2:28:07",148.116666666667,FALSE,"male"
"MICHAEL WARDIAN","Marine Corps Marathon",2017,"2017-10-22","2:54:08",174.133333333333,FALSE,"male"
"SCOTT SMITH","Marine Corps Marathon",2017,"2017-10-22","3:23:55",203.916666666667,NA,"male"
"MICHAEL WARDIAN","Marine Corps Marathon",2018,"2018-10-28","2:35:49",155.816666666667,FALSE,"male"
"GALEN RUPP","Men's Olympic Trials Marathon",2016,"2016-02-13","2:11:12",131.2,TRUE,"male"
"MEB KEFLEZIGHI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:12:20",132.333333333333,FALSE,"male"
"JARED WARD","Men's Olympic Trials Marathon",2016,"2016-02-13","2:13:00",133,FALSE,"male"
"LUKE PUSKEDRA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:14:12",134.2,FALSE,"male"
"TYLER PENNEL","Men's Olympic Trials Marathon",2016,"2016-02-13","2:14:57",134.95,FALSE,"male"
"MATT LLANO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:16",135.266666666667,FALSE,"male"
"SHADRACK BIWOTT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:23",135.383333333333,FALSE,"male"
"PATRICK SMYTH","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:26",135.433333333333,FALSE,"male"
"SEAN QUIGLEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:15:52",135.866666666667,FALSE,"male"
"NICK ARCINIAGA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:16:25",136.416666666667,FALSE,"male"
"TIMOTHY YOUNG","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:09",137.15,FALSE,"male"
"MAX KING","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:14",137.233333333333,FALSE,"male"
"JEFFREY EGGLESTON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:19",137.316666666667,FALSE,"male"
"SCOTT SMITH","Men's Olympic Trials Marathon",2016,"2016-02-13","2:17:33",137.55,FALSE,"male"
"JACOB RILEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:31",138.516666666667,FALSE,"male"
"AUGUSTUS MAIYO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:33",138.55,FALSE,"male"
"BENJAMIN PAYNE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:37",138.616666666667,FALSE,"male"
"MALCOLM RICHARDS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:18:40",138.666666666667,FALSE,"male"
"ELKANAH KIBET","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:10",140.166666666667,FALSE,"male"
"BRENDAN MARTIN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:41",140.683333333333,FALSE,"male"
"ETHAN SHAW","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:56",140.933333333333,FALSE,"male"
"MIKE MORGAN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:20:59",140.983333333333,FALSE,"male"
"NATHAN MARTIN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:21:27",141.45,FALSE,"male"
"KIERAN O'CONNOR","Men's Olympic Trials Marathon",2016,"2016-02-13","2:21:36",141.6,FALSE,"male"
"TIMOTHY RITCHIE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:15",142.25,FALSE,"male"
"DUSTIN EMERICK","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:18",142.3,FALSE,"male"
"ANDREW EPPERSON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:20",142.333333333333,FALSE,"male"
"DANIEL TAPIA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:30",142.5,FALSE,"male"
"CRAIG LEON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:47",142.783333333333,FALSE,"male"
"CHRISTOPHER ZABLOCKI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:22:59",142.983333333333,FALSE,"male"
"SCOTT BAUHS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:03",143.05,FALSE,"male"
"BRIAN HARVEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:17",143.283333333333,FALSE,"male"
"PATRICK REAGAN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:30",143.5,FALSE,"male"
"STEPHAN SHAY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:23:46",143.766666666667,FALSE,"male"
"TYLER JERMANN","Men's Olympic Trials Marathon",2016,"2016-02-13","2:24:15",144.25,FALSE,"male"
"CHRIS CHAVEZ","Men's Olympic Trials Marathon",2016,"2016-02-13","2:26:10",146.166666666667,FALSE,"male"
"SAM MORSE","Men's Olympic Trials Marathon",2016,"2016-02-13","2:26:49",146.816666666667,FALSE,"male"
"JONATHAN MOTT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:03",147.05,FALSE,"male"
"JOHN RANERI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:26",147.433333333333,FALSE,"male"
"MATTHEW FECHT","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:28",147.466666666667,FALSE,"male"
"FERNANDO CABADA","Men's Olympic Trials Marathon",2016,"2016-02-13","2:27:53",147.883333333333,FALSE,"male"
"BENJAMIN P. ZYWICKI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:01",148.016666666667,FALSE,"male"
"ZACH RIPLEY","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:01",148.016666666667,FALSE,"male"
"BRANDON MULL","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:20",148.333333333333,FALSE,"male"
"MOHAMED HREZI","Men's Olympic Trials Marathon",2016,"2016-02-13","2:28:24",148.4,FALSE,"male"
"JESSE DAVIS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:29:39",149.65,FALSE,"male"
"PATRICK RIZZO","Men's Olympic Trials Marathon",2016,"2016-02-13","2:30:43",150.716666666667,FALSE,"male"
"BRANDON YORK","Men's Olympic Trials Marathon",2016,"2016-02-13","2:31:02",151.033333333333,FALSE,"male"
"ALAN PETERSON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:33:31",153.516666666667,FALSE,"male"
"TYLER ANDREWS","Men's Olympic Trials Marathon",2016,"2016-02-13","2:33:40",153.666666666667,FALSE,"male"
"CHRIS LEMON","Men's Olympic Trials Marathon",2016,"2016-02-13","2:35:05",155.083333333333,FALSE,"male"
"TIMOTHY CHICHESTER","Men's Olympic Trials Marathon",2016,"2016-02-13","2:36:46",156.766666666667,FALSE,"male"
"STANLEY BIWOTT","New York City Marathon",2015,"2015-11-01","2:10:34",130.566666666667,FALSE,"male"
"GEOFFERY KAMWOROR","New York City Marathon",2015,"2015-11-01","2:10:48",130.8,FALSE,"male"
"LELISA DESISA","New York City Marathon",2015,"2015-11-01","2:12:10",132.166666666667,FALSE,"male"
"WILSON KIPSANG","New York City Marathon",2015,"2015-11-01","2:12:45",132.75,FALSE,"male"
"YEMANE ADHANE TSEGAY","New York City Marathon",2015,"2015-11-01","2:13:24",133.4,FALSE,"male"
"YUKI KAWAUCHI","New York City Marathon",2015,"2015-11-01","2:13:29",133.483333333333,FALSE,"male"
"MEB KEFLEZIGHI","New York City Marathon",2015,"2015-11-01","2:13:32",133.533333333333,FALSE,"male"
"CRAIG LEON","New York City Marathon",2015,"2015-11-01","2:15:16",135.266666666667,FALSE,"male"
"BIRHANU DARE KEMAL","New York City Marathon",2015,"2015-11-01","2:15:40",135.666666666667,FALSE,"male"
"KEVIN CHELIMO","New York City Marathon",2015,"2015-11-01","2:15:49",135.816666666667,FALSE,"male"
"ANDREA LALLI","New York City Marathon",2015,"2015-11-01","2:17:12",137.2,FALSE,"male"
"JUAN LUIS BARRIOS","New York City Marathon",2015,"2015-11-01","2:18:06",138.1,FALSE,"male"
"DIRIBA DEGEFA YIGEZU","New York City Marathon",2015,"2015-11-01","2:19:21",139.35,FALSE,"male"
"NEGASH ABEBE DUKI","New York City Marathon",2015,"2015-11-01","2:20:30",140.5,FALSE,"male"
"TIMOTHY CHICHESTER","New York City Marathon",2015,"2015-11-01","2:21:25",141.416666666667,FALSE,"male"
"NICHOLAS ARCINIAGA","New York City Marathon",2015,"2015-11-01","2:22:07",142.116666666667,FALSE,"male"
"KHALID EN GUADY","New York City Marathon",2015,"2015-11-01","2:23:13",143.216666666667,FALSE,"male"
"CARMINE BUCCILLI","New York City Marathon",2015,"2015-11-01","2:23:48",143.8,FALSE,"male"
"GHIRMAY GHEBRESLASSIE","New York City Marathon",2016,"2016-11-06","2:07:51",127.85,FALSE,"male"
"LUCAS ROTICH","New York City Marathon",2016,"2016-11-06","2:08:53",128.883333333333,FALSE,"male"
"ABDI ABDIRAHMAN","New York City Marathon",2016,"2016-11-06","2:11:23",131.383333333333,FALSE,"male"
"HIROYUKI YAMAMOTO","New York City Marathon",2016,"2016-11-06","2:11:49",131.816666666667,FALSE,"male"
"SHADRACK BIWOTT","New York City Marathon",2016,"2016-11-06","2:12:01",132.016666666667,FALSE,"male"
"TADESSE YAE DABI","New York City Marathon",2016,"2016-11-06","2:13:06",133.1,FALSE,"male"
"MOSES KIPSIRO","New York City Marathon",2016,"2016-11-06","2:14:18",134.3,FALSE,"male"
"TYLER PENNEL","New York City Marathon",2016,"2016-11-06","2:15:09",135.15,FALSE,"male"
"BENJAMIN PAYNE","New York City Marathon",2016,"2016-11-06","2:15:46",135.766666666667,FALSE,"male"
"PATRICK SMYTH","New York City Marathon",2016,"2016-11-06","2:16:34",136.566666666667,FALSE,"male"
"CRAIG LEON","New York City Marathon",2016,"2016-11-06","2:17:14",137.233333333333,FALSE,"male"
"MUSA BABO IDO","New York City Marathon",2016,"2016-11-06","2:17:57",137.95,FALSE,"male"
"CHRISTO LANDRY","New York City Marathon",2016,"2016-11-06","2:19:14",139.233333333333,FALSE,"male"
"BRENDAN MARTIN","New York City Marathon",2016,"2016-11-06","2:19:34",139.566666666667,FALSE,"male"
"SENBETO GENETI GUTETA","New York City Marathon",2016,"2016-11-06","2:20:01",140.016666666667,FALSE,"male"
"MARIANO MASTROMARINO","New York City Marathon",2016,"2016-11-06","2:20:08",140.133333333333,FALSE,"male"
"MATT LLANO","New York City Marathon",2016,"2016-11-06","2:20:15",140.25,FALSE,"male"
"WERKUNEH SEYOUM ABOYE","New York City Marathon",2016,"2016-11-06","2:20:54",140.9,FALSE,"male"
"TIMOTHY RITCHIE","New York City Marathon",2016,"2016-11-06","2:21:09",141.15,FALSE,"male"
"HARBERT OKUTI","New York City Marathon",2016,"2016-11-06","2:21:27",141.45,FALSE,"male"
"JESPER FAURSCHOU","New York City Marathon",2016,"2016-11-06","2:22:00",142,FALSE,"male"
"GIOVANNI GUALDI","New York City Marathon",2016,"2016-11-06","2:22:10",142.166666666667,FALSE,"male"
"SULEMAN ABRAR SHIFA","New York City Marathon",2016,"2016-11-06","2:23:25",143.416666666667,FALSE,"male"
"MICHAEL CASSIDY","New York City Marathon",2016,"2016-11-06","2:24:02",144.033333333333,FALSE,"male"
"MATT HENSLEY","New York City Marathon",2016,"2016-11-06","2:28:24",148.4,FALSE,"male"
"MICHAEL WARDIAN","New York City Marathon",2016,"2016-11-06","2:33:18",153.3,FALSE,"male"
"ROB WATSON","New York City Marathon",2016,"2016-11-06","2:36:48",156.8,FALSE,"male"
"GEOFFERY KAMWOROR","New York City Marathon",2017,"2017-11-05","2:10:53",130.883333333333,FALSE,"male"
"WILSON KIPSANG","New York City Marathon",2017,"2017-11-05","2:10:56",130.933333333333,FALSE,"male"
"LELISA DESISA","New York City Marathon",2017,"2017-11-05","2:11:32",131.533333333333,FALSE,"male"
"LEMI BERHANU HAYLE","New York City Marathon",2017,"2017-11-05","2:11:52",131.866666666667,FALSE,"male"
"ABDI ABDIRAHMAN","New York City Marathon",2017,"2017-11-05","2:12:48",132.8,TRUE,"male"
"FIKADU GIRMA TETERI","New York City Marathon",2017,"2017-11-05","2:13:58",133.966666666667,FALSE,"male"
"SHADRACK BIWOTT","New York City Marathon",2017,"2017-11-05","2:14:57",134.95,FALSE,"male"
"MEB KEFLEZIGHI","New York City Marathon",2017,"2017-11-05","2:15:29",135.483333333333,FALSE,"male"
"JARED WARD","New York City Marathon",2017,"2017-11-05","2:18:39",138.65,FALSE,"male"
"SENBETO GENETI GUTETA","New York City Marathon",2017,"2017-11-05","2:20:29",140.483333333333,FALSE,"male"
"BIRHANU DARE KEMAL","New York City Marathon",2017,"2017-11-05","2:21:30",141.5,FALSE,"male"
"BRENDAN MARTIN","New York City Marathon",2017,"2017-11-05","2:22:36",142.6,FALSE,"male"
"HARBERT OKUTI","New York City Marathon",2017,"2017-11-05","2:22:46",142.766666666667,FALSE,"male"
"SULEMAN ABRAR SHIFA","New York City Marathon",2017,"2017-11-05","2:30:26",150.433333333333,FALSE,"male"
"MICHAEL WARDIAN","New York City Marathon",2017,"2017-11-05","2:46:49",166.816666666667,FALSE,"male"
"JASON SIMPSON","New York City Marathon",2017,"2017-11-05","2:49:28",169.466666666667,NA,"male"
"LELISA DESISA","New York City Marathon",2018,"2018-11-04","2:05:59",125.983333333333,TRUE,"male"
"SHURA KITATA","New York City Marathon",2018,"2018-11-04","2:06:01",126.016666666667,TRUE,"male"
"GEOFFERY KAMWOROR","New York City Marathon",2018,"2018-11-04","2:06:26",126.433333333333,TRUE,"male"
"JARED WARD","New York City Marathon",2018,"2018-11-04","2:12:24",132.4,FALSE,"male"
"SHADRACK BIWOTT","New York City Marathon",2018,"2018-11-04","2:12:52",132.866666666667,FALSE,"male"
"JUAN LUIS BARRIOS","New York City Marathon",2018,"2018-11-04","2:13:55",133.916666666667,TRUE,"male"
"TADESSE YAE DABI","New York City Marathon",2018,"2018-11-04","2:13:57",133.95,FALSE,"male"
"TIMOTHY RITCHIE","New York City Marathon",2018,"2018-11-04","2:15:22",135.366666666667,FALSE,"male"
"HARBERT OKUTI","New York City Marathon",2018,"2018-11-04","2:16:51",136.85,TRUE,"male"
"SCOTT SMITH","New York City Marathon",2018,"2018-11-04","2:17:12",137.2,FALSE,"male"
"BIRHANU DARE KEMAL","New York City Marathon",2018,"2018-11-04","2:18:20",138.333333333333,TRUE,"male"
"MIZAEL CARRERA","New York City Marathon",2018,"2018-11-04","2:19:29",139.483333333333,TRUE,"male"
"SULEMAN ABRAR SHIFA","New York City Marathon",2018,"2018-11-04","2:19:45",139.75,TRUE,"male"
"DIRIBA DEGEFA YIGEZU","New York City Marathon",2018,"2018-11-04","2:20:01",140.016666666667,TRUE,"male"
"NICHOLAS HILTON","New York City Marathon",2018,"2018-11-04","2:26:31",146.516666666667,TRUE,"male"
"MICHAEL WARDIAN","New York City Marathon",2018,"2018-11-04","2:34:54",154.9,FALSE,"male"
"CALUM NEFF","New York City Marathon",2018,"2018-11-04","2:34:54",154.9,FALSE,"male"
"GEOFFERY KAMWOROR","New York City Marathon",2019,"2019-11-03","2:08:13",128.216666666667,TRUE,"male"
"ALBERT KORIR","New York City Marathon",2019,"2019-11-03","2:08:36",128.6,FALSE,"male"
"SHURA KITATA","New York City Marathon",2019,"2019-11-03","2:10:39",130.65,TRUE,"male"
"JARED WARD","New York City Marathon",2019,"2019-11-03","2:10:45",130.75,FALSE,"male"
"STEPHEN SAMBU","New York City Marathon",2019,"2019-11-03","2:11:11",131.183333333333,TRUE,"male"
"ABDI ABDIRAHMAN","New York City Marathon",2019,"2019-11-03","2:11:34",131.566666666667,TRUE,"male"
"CONNOR MCMILLAN","New York City Marathon",2019,"2019-11-03","2:12:07",132.116666666667,TRUE,"male"
"BIRHANU DARE KEMAL","New York City Marathon",2019,"2019-11-03","2:13:35",133.583333333333,TRUE,"male"
"TYLER PENNEL","New York City Marathon",2019,"2019-11-03","2:14:10",134.166666666667,FALSE,"male"
"JOHN RANERI","New York City Marathon",2019,"2019-11-03","2:14:13",134.216666666667,TRUE,"male"
"TADESSE YAE DABI","New York City Marathon",2019,"2019-11-03","2:14:24",134.4,TRUE,"male"
"TYLER JERMANN","New York City Marathon",2019,"2019-11-03","2:15:38",135.633333333333,TRUE,"male"
"DIRIBA DEGEFA YIGEZU","New York City Marathon",2019,"2019-11-03","2:16:38",136.633333333333,TRUE,"male"
"CRAIG LEON","New York City Marathon",2019,"2019-11-03","2:18:20",138.333333333333,FALSE,"male"
"BRENDAN MARTIN","New York City Marathon",2019,"2019-11-03","2:19:52",139.866666666667,TRUE,"male"
"HARBERT OKUTI","New York City Marathon",2019,"2019-11-03","2:21:06",141.1,TRUE,"male"
"GIRMAY BIRHANU GEBRU","Ottawa Marathon",2015,"2015-05-24","2:08:13",128.216666666667,FALSE,"male"
"PHILIP KANGOGO","Ottawa Marathon",2015,"2015-05-24","2:09:55",129.916666666667,FALSE,"male"
"CHELE DECHASA","Ottawa Marathon",2015,"2015-05-24","2:09:58",129.966666666667,FALSE,"male"
"RACHID KISRI","Ottawa Marathon",2015,"2015-05-24","2:10:17",130.283333333333,FALSE,"male"
"PETER KIRUI","Ottawa Marathon",2015,"2015-05-24","2:10:22",130.366666666667,FALSE,"male"
"ALFERS LAGAT","Ottawa Marathon",2015,"2015-05-24","2:11:27",131.45,FALSE,"male"
"JULIUS CHEPKWONY","Ottawa Marathon",2015,"2015-05-24","2:14:24",134.4,FALSE,"male"
"ROB WATSON","Ottawa Marathon",2015,"2015-05-24","2:19:21",139.35,FALSE,"male"
"LUCAS MCANENEY","Ottawa Marathon",2015,"2015-05-24","2:19:31",139.516666666667,FALSE,"male"
"TERENCE ATTEMA","Ottawa Marathon",2015,"2015-05-24","2:22:53",142.883333333333,FALSE,"male"
"DINO SEFIR","Ottawa Marathon",2016,"2016-05-29","2:08:13",128.216666666667,FALSE,"male"
"SHURA KITATA","Ottawa Marathon",2016,"2016-05-29","2:10:03",130.05,FALSE,"male"
"DOMINIC ONDORO","Ottawa Marathon",2016,"2016-05-29","2:11:38",131.633333333333,FALSE,"male"
"EVANS RUTO","Ottawa Marathon",2016,"2016-05-29","2:12:54",132.9,FALSE,"male"
"LUKA ROTICH","Ottawa Marathon",2016,"2016-05-29","2:17:14",137.233333333333,FALSE,"male"
"ELKANA YEGO","Ottawa Marathon",2016,"2016-05-29","2:18:21",138.35,FALSE,"male"
"MOHAMED HREZI","Ottawa Marathon",2016,"2016-05-29","2:18:40",138.666666666667,FALSE,"male"
"KIP KANGOGO","Ottawa Marathon",2016,"2016-05-29","2:21:22",141.366666666667,FALSE,"male"
"MAKOROBONDO SALUKOMBO","Ottawa Marathon",2016,"2016-05-29","2:22:49",142.816666666667,FALSE,"male"
"MENG-TSUNG CHU","Ottawa Marathon",2016,"2016-05-29","2:26:28",146.466666666667,FALSE,"male"
"BIRHANU GEDEFA","Ottawa Marathon",2016,"2016-05-29","2:33:47",153.783333333333,FALSE,"male"
"SEBOKA DIBABA","Ottawa Marathon",2017,"2017-05-28","2:10:30",130.5,FALSE,"male"
"MOSES KIPSIRO","Ottawa Marathon",2017,"2017-05-28","2:10:48",130.8,FALSE,"male"
"DAVID KEMBOI KIYENG","Ottawa Marathon",2017,"2017-05-28","2:13:15",133.25,FALSE,"male"
"SAMUEL KOSGEI","Ottawa Marathon",2017,"2017-05-28","2:19:10",139.166666666667,FALSE,"male"
"YEMANE ADHANE TSEGAY","Ottawa Marathon",2018,"2018-05-27","2:08:52",128.866666666667,FALSE,"male"
"DOMINIC ONDORO","Ottawa Marathon",2018,"2018-05-27","2:15:15",135.25,FALSE,"male"
"WERKUNEH SEYOUM ABOYE","Ottawa Marathon",2018,"2018-05-27","2:16:47",136.783333333333,FALSE,"male"
"JONATHAN MOTT","Ottawa Marathon",2018,"2018-05-27","2:18:34",138.566666666667,TRUE,"male"
"MIKE MORGAN","Ottawa Marathon",2018,"2018-05-27","2:20:02",140.033333333333,FALSE,"male"
"MOHAMED HREZI","Ottawa Marathon",2018,"2018-05-27","2:20:02",140.033333333333,FALSE,"male"
"LUCAS MCANENEY","Ottawa Marathon",2018,"2018-05-27","2:24:05",144.083333333333,FALSE,"male"
"TONY MIGLIOZZI","Ottawa Marathon",2018,"2018-05-27","2:26:22",146.366666666667,FALSE,"male"
"CESAR MARTINS","Ottawa Marathon",2018,"2018-05-27","2:29:16",149.266666666667,FALSE,"male"
"ALBERT KORIR","Ottawa Marathon",2019,"2019-05-26","2:08:02",128.033333333333,FALSE,"male"
"ABERA KUMA","Ottawa Marathon",2019,"2019-05-26","2:08:13",128.216666666667,TRUE,"male"
"GETU FELEKE","Ottawa Marathon",2019,"2019-05-26","2:10:39",130.65,TRUE,"male"
"TEKLU DENEKE","Philadelphia Marathon",2015,"2015-11-22","2:17:44",137.733333333333,FALSE,"male"
"ABRAHAM KIPROP RUTTO","Philadelphia Marathon",2015,"2015-11-22","2:18:00",138,FALSE,"male"
"JOHN RANERI","Philadelphia Marathon",2015,"2015-11-22","2:18:07",138.116666666667,FALSE,"male"
"ADAM BOHACH","Philadelphia Marathon",2015,"2015-11-22","2:21:02",141.033333333333,FALSE,"male"
"RYAN MCGUIRE","Philadelphia Marathon",2015,"2015-11-22","2:22:45",142.75,FALSE,"male"
"RICHARD KESSIO","Philadelphia Marathon",2015,"2015-11-22","2:27:32",147.533333333333,FALSE,"male"
"KIMUTAI CHERUIYOT","Philadelphia Marathon",2016,"2016-11-20","2:15:53",135.883333333333,FALSE,"male"
"JACOB CHEMTAI","Philadelphia Marathon",2016,"2016-11-20","2:16:01",136.016666666667,FALSE,"male"
"BADO MERDESSA","Philadelphia Marathon",2016,"2016-11-20","2:16:11",136.183333333333,FALSE,"male"
"WESLEY LANGAT","Philadelphia Marathon",2016,"2016-11-20","2:16:42",136.7,FALSE,"male"
"JULIUS KOSKEI","Philadelphia Marathon",2016,"2016-11-20","2:20:19",140.316666666667,FALSE,"male"
"SAM MORSE","Philadelphia Marathon",2016,"2016-11-20","2:20:47",140.783333333333,FALSE,"male"
"CHARLIE HURT","Philadelphia Marathon",2016,"2016-11-20","2:21:29",141.483333333333,FALSE,"male"
"NELSON OYUGI","Philadelphia Marathon",2017,"2017-11-19","2:18:08",138.133333333333,FALSE,"male"
"TEKLU DENEKE","Philadelphia Marathon",2017,"2017-11-19","2:19:41",139.683333333333,TRUE,"male"
"KIPLANGAT TERER","Philadelphia Marathon",2017,"2017-11-19","2:22:24",142.4,FALSE,"male"
"KIMUTAI CHERUIYOT","Philadelphia Marathon",2017,"2017-11-19","2:22:57",142.95,FALSE,"male"
"TADESSE YAE DABI","Philadelphia Marathon",2018,"2018-11-18","2:14:47",134.783333333333,TRUE,"male"
"BIRHANU DARE KEMAL","Philadelphia Marathon",2018,"2018-11-18","2:14:54",134.9,NA,"male"
"DIRIBA DEGEFA YIGEZU","Philadelphia Marathon",2018,"2018-11-18","2:17:09",137.15,TRUE,"male"
"NELSON OYUGI","Philadelphia Marathon",2018,"2018-11-18","2:17:56",137.933333333333,FALSE,"male"
"SAM MORSE","Philadelphia Marathon",2018,"2018-11-18","2:20:57",140.95,FALSE,"male"
"DIRIBA DEGEFA YIGEZU","Philadelphia Marathon",2019,"2019-11-24","2:16:31",136.516666666667,TRUE,"male"
"MICHAEL CASSIDY","Philadelphia Marathon",2019,"2019-11-24","2:26:34",146.566666666667,FALSE,"male"
"JORDAN CHIPANGAMA","Phoenix Marathon",2015,"2015-02-28","2:20:25",140.416666666667,FALSE,"male"
"TEKLU DENEKE","Phoenix Marathon",2017,"2017-02-25","2:18:00",138,NA,"male"
"TEKLU DENEKE","Phoenix Marathon",2018,"2018-02-24","2:21:06",141.1,NA,"male"
"TONY MIGLIOZZI","Phoenix Marathon",2019,"2019-02-09","2:16:44",136.733333333333,TRUE,"male"
"HILARY TOO","Richmond Marathon",2015,"2015-11-14","2:18:48",138.8,FALSE,"male"
"KENNEDY KEMEI","Richmond Marathon",2015,"2015-11-14","2:19:01",139.016666666667,FALSE,"male"
"MENGISTU TABOR NEBSI","Richmond Marathon",2015,"2015-11-14","2:22:56",142.933333333333,FALSE,"male"
"JOHN MASON","Richmond Marathon",2015,"2015-11-14","3:30:53",210.883333333333,NA,"male"
"DADI BEYENE","Richmond Marathon",2016,"2016-11-12","2:19:36",139.6,FALSE,"male"
"PETER LIMO","Richmond Marathon",2016,"2016-11-12","2:19:41",139.683333333333,FALSE,"male"
"KENNEDY KEMEI","Richmond Marathon",2016,"2016-11-12","2:20:03",140.05,FALSE,"male"
